cell,target,assay,effect_sign,background,pos_overlap,pos_total,pos_frac,bg_overlap,bg_total,bg_frac,odds_ratio,log2_OR,p_value,FDR
K562,SMC3,TF ChIP-seq,pos,powered,9,29,0.3103448275862069,101,373,0.2707774798927614,1.2118811881188118,0.31515201130461434,0.6672333814126874,1.0
K562,STAT6,TF ChIP-seq,pos,powered,1,29,0.034482758620689655,11,373,0.029490616621983913,1.1753246753246753,0.7303477154016985,0.5980820396236408,1.0
K562,RNF219,TF ChIP-seq,pos,powered,0,29,0.0,1,373,0.002680965147453083,0.0,2.0734910652665266,1.0,1.0
K562,RLF,TF ChIP-seq,pos,powered,1,29,0.034482758620689655,23,373,0.06166219839142091,0.5434782608695652,-0.34924573111059964,1.0,1.0
K562,RHOXF2B,TF ChIP-seq,pos,powered,1,29,0.034482758620689655,9,373,0.024128686327077747,1.4444444444444444,1.013919977439766,0.5312027637793909,1.0
K562,RFX7,TF ChIP-seq,pos,powered,1,29,0.034482758620689655,3,373,0.00804289544235925,4.404761904761905,2.478047296804644,0.2596721406747598,1.0
K562,RFX5,TF ChIP-seq,pos,powered,1,29,0.034482758620689655,5,373,0.013404825737265416,2.6285714285714286,1.8181616770141868,0.3637545367043465,1.0
K562,RFX1,TF ChIP-seq,pos,powered,0,29,0.0,20,373,0.05361930294906166,0.0,-1.774628649170526,0.3827977962842032,1.0
K562,REST,TF ChIP-seq,pos,powered,1,29,0.034482758620689655,8,373,0.021447721179624665,1.6294642857142858,1.1783372412585125,0.4938535334211557,1.0
K562,RERE,TF ChIP-seq,pos,powered,0,29,0.0,8,373,0.021447721179624665,0.0,-0.45637829465974344,1.0,1.0
K562,RELA,TF ChIP-seq,pos,powered,2,29,0.06896551724137931,25,373,0.06702412868632708,1.031111111111111,0.3131578852596303,1.0,1.0
K562,RCOR1,TF ChIP-seq,pos,powered,9,29,0.3103448275862069,118,373,0.3163538873994638,0.972457627118644,-0.0011882591351359887,1.0,1.0
K562,RBPJ,TF ChIP-seq,pos,powered,1,29,0.034482758620689655,5,373,0.013404825737265416,2.6285714285714286,1.8181616770141868,0.3637545367043465,1.0
K562,RREB1,TF ChIP-seq,pos,powered,2,29,0.06896551724137931,29,373,0.0777479892761394,0.8786717752234994,0.08628550470515269,1.0,1.0
K562,RBM34,TF ChIP-seq,pos,powered,0,29,0.0,2,373,0.005361930294906166,0.0,1.3326472562893927,1.0,1.0
K562,RBM22,TF ChIP-seq,pos,powered,2,29,0.06896551724137931,22,373,0.058981233243967826,1.1818181818181819,0.5060961641055634,0.6881382804734846,1.0
K562,RBM14,TF ChIP-seq,pos,powered,1,29,0.034482758620689655,5,373,0.013404825737265416,2.6285714285714286,1.8181616770141868,0.3637545367043465,1.0
K562,RBFOX2,TF ChIP-seq,pos,powered,10,29,0.3448275862068966,90,373,0.24128686327077747,1.654970760233918,0.7542742417755355,0.26317711633948765,1.0
K562,RBBP5,TF ChIP-seq,pos,powered,4,29,0.13793103448275862,36,373,0.09651474530831099,1.4977777777777779,0.7064187925289929,0.5139115236554198,1.0
K562,RB1,TF ChIP-seq,pos,powered,7,29,0.2413793103448276,64,373,0.17158176943699732,1.5362215909090908,0.6776058430698544,0.319851351557629,1.0
K562,RAD51,TF ChIP-seq,pos,powered,5,29,0.1724137931034483,47,373,0.1260053619302949,1.4450354609929077,0.625805347737572,0.5623615698495408,1.0
K562,RAD21,TF ChIP-seq,pos,powered,11,29,0.3793103448275862,148,373,0.3967828418230563,0.9290540540540541,-0.0832269071173217,1.0,1.0
K562,PYGO2,TF ChIP-seq,pos,powered,0,29,0.0,11,373,0.029490616621983913,0.0,-0.9043678205165572,1.0,1.0
K562,PTTG1,TF ChIP-seq,pos,powered,0,29,0.0,9,373,0.024128686327077747,0.0,-0.6207955584784897,1.0,1.0
K562,PTRF,TF ChIP-seq,pos,powered,0,29,0.0,12,373,0.032171581769437,0.0,-1.0286474021854481,1.0,1.0
K562,PRPF4,TF ChIP-seq,pos,powered,1,29,0.034482758620689655,14,373,0.03753351206434316,0.9158163265306123,0.3839394518681402,1.0,1.0
K562,RBM25,TF ChIP-seq,pos,powered,3,29,0.10344827586206896,21,373,0.05630026809651475,1.934065934065934,1.114649160078463,0.4020429138423226,1.0
K562,SUZ12,TF ChIP-seq,pos,powered,0,29,0.0,2,373,0.005361930294906166,0.0,1.3326472562893927,1.0,1.0
K562,RUNX1,TF ChIP-seq,pos,powered,1,29,0.034482758620689655,13,373,0.03485254691689008,0.989010989010989,0.4910404336337684,1.0,1.0
K562,SETDB1,TF ChIP-seq,pos,powered,0,29,0.0,2,373,0.005361930294906166,0.0,1.3326472562893927,1.0,1.0
K562,STAT5A,TF ChIP-seq,pos,powered,4,29,0.13793103448275862,34,373,0.09115281501340483,1.5952941176470588,0.7962429669373795,0.3389641511141591,1.0
K562,STAG1,TF ChIP-seq,pos,powered,5,29,0.1724137931034483,38,373,0.10187667560321716,1.8366228070175439,0.9681041900273712,0.2191535715320044,1.0
K562,SRSF3,TF ChIP-seq,pos,powered,0,29,0.0,2,373,0.005361930294906166,0.0,1.3326472562893927,1.0,1.0
K562,SREBF1,TF ChIP-seq,pos,powered,1,29,0.034482758620689655,8,373,0.021447721179624665,1.6294642857142858,1.1783372412585125,0.4938535334211557,1.0
K562,SPI1,TF ChIP-seq,pos,powered,3,29,0.10344827586206896,45,373,0.12064343163538874,0.841025641025641,-0.06861061238196176,1.0,1.0
K562,SP2,TF ChIP-seq,pos,powered,1,29,0.034482758620689655,3,373,0.00804289544235925,4.404761904761905,2.478047296804644,0.2596721406747598,1.0
K562,SP1,TF ChIP-seq,pos,powered,3,29,0.10344827586206896,22,373,0.058981233243967826,1.8409090909090908,1.0449622502372655,0.410446595030893,1.0
K562,SOX6,TF ChIP-seq,pos,powered,5,29,0.1724137931034483,86,373,0.23056300268096513,0.6952519379844961,-0.422488307282898,0.6454230903454934,1.0
K562,SNRNP70,TF ChIP-seq,pos,powered,0,29,0.0,3,373,0.00804289544235925,0.0,0.8433317608863885,1.0,1.0
K562,SNIP1,TF ChIP-seq,pos,powered,1,29,0.034482758620689655,4,373,0.010723860589812333,3.294642857142857,2.111578039260253,0.313615627912026,1.0
K562,SMARCE1,TF ChIP-seq,pos,powered,9,29,0.3103448275862069,73,373,0.19571045576407506,1.8493150684931507,0.9219243447003229,0.15235802356037967,1.0
K562,SAFB,TF ChIP-seq,pos,powered,1,29,0.034482758620689655,10,373,0.02680965147453083,1.2964285714285715,0.8655666176972485,0.5658841919691807,1.0
K562,SMARCC2,TF ChIP-seq,pos,powered,5,29,0.1724137931034483,39,373,0.10455764075067024,1.7841880341880343,0.926803426986447,0.22974709663515758,1.0
K562,SMARCA5,TF ChIP-seq,pos,powered,3,29,0.10344827586206896,29,373,0.0777479892761394,1.3687002652519893,0.6251515908368551,0.49414260310927294,1.0
K562,SMARCA4,TF ChIP-seq,pos,powered,8,29,0.27586206896551724,84,373,0.225201072386059,1.310657596371882,0.4377381882552937,0.49877865303207647,1.0
K562,SMAD5,TF ChIP-seq,pos,powered,4,29,0.13793103448275862,30,373,0.08042895442359249,1.8293333333333333,0.9909286107260306,0.29152653086681735,1.0
K562,SMAD4,TF ChIP-seq,pos,powered,7,29,0.2413793103448276,97,373,0.26005361930294907,0.9053420805998126,-0.08115714423605988,1.0,1.0
K562,SMAD3,TF ChIP-seq,pos,powered,2,29,0.06896551724137931,24,373,0.064343163538874,1.0771604938271604,0.37500718262293103,1.0,1.0
K562,SMAD1,TF ChIP-seq,pos,powered,3,29,0.10344827586206896,20,373,0.05361930294906166,2.0365384615384614,1.18744886768572,0.22509981924635578,1.0
K562,SKIL,TF ChIP-seq,pos,powered,3,29,0.10344827586206896,65,373,0.1742627345844504,0.5467455621301776,-0.6848618548936276,0.4442389134054108,1.0
K562,SIX5,TF ChIP-seq,pos,powered,0,29,0.0,6,373,0.0160857908847185,0.0,-0.06148232777920661,1.0,1.0
K562,SIRT6,TF ChIP-seq,pos,powered,0,29,0.0,1,373,0.002680965147453083,0.0,2.0734910652665266,1.0,1.0
K562,SIN3B,TF ChIP-seq,pos,powered,2,29,0.06896551724137931,15,373,0.040214477211796246,1.7679012345679013,1.072201379677732,0.35106781584122987,1.0
K562,SIN3A,TF ChIP-seq,pos,powered,1,29,0.034482758620689655,23,373,0.06166219839142091,0.5434782608695652,-0.34924573111059964,1.0,1.0
K562,SMARCB1,TF ChIP-seq,pos,powered,2,29,0.06896551724137931,11,373,0.029490616621983913,2.4377104377104377,1.5188436102079865,0.239447551903197,1.0
K562,TRIP13,TF ChIP-seq,pos,powered,0,29,0.0,4,373,0.010723860589812333,0.0,0.4768625033419974,1.0,1.0
K562,ADNP,TF ChIP-seq,pos,powered,3,29,0.10344827586206896,28,373,0.07506702412868632,1.4217032967032968,0.6790863537179218,0.4803300227501382,1.0
K562,TSHZ1,TF ChIP-seq,pos,powered,0,29,0.0,7,373,0.01876675603217158,0.0,-0.2718642568365479,1.0,1.0
K562,ZNF449,TF ChIP-seq,pos,powered,1,29,0.034482758620689655,13,373,0.03485254691689008,0.989010989010989,0.4910404336337684,1.0,1.0
K562,ZNF445,TF ChIP-seq,pos,powered,2,29,0.06896551724137931,11,373,0.029490616621983913,2.4377104377104377,1.5188436102079865,0.239447551903197,1.0
K562,ZNF444,TF ChIP-seq,pos,powered,1,29,0.034482758620689655,8,373,0.021447721179624665,1.6294642857142858,1.1783372412585125,0.4938535334211557,1.0
K562,ZNF431,TF ChIP-seq,pos,powered,0,29,0.0,14,373,0.03753351206434316,0.0,-1.2507760840501154,0.6117097898588,1.0
K562,ZNF41,TF ChIP-seq,pos,powered,1,29,0.034482758620689655,18,373,0.04825737265415549,0.7043650793650794,0.016324870546880078,1.0,1.0
K562,ZNF407,TF ChIP-seq,pos,powered,0,29,0.0,3,373,0.00804289544235925,0.0,0.8433317608863885,1.0,1.0
K562,ZNF398,TF ChIP-seq,pos,powered,0,29,0.0,4,373,0.010723860589812333,0.0,0.4768625033419974,1.0,1.0
K562,ZNF397,TF ChIP-seq,pos,powered,1,29,0.034482758620689655,11,373,0.029490616621983913,1.1753246753246753,0.7303477154016985,0.5980820396236408,1.0
K562,ZNF395,TF ChIP-seq,pos,powered,6,29,0.20689655172413793,58,373,0.1554959785522788,1.416791604197901,0.5769823418625993,0.43502407861076975,1.0
K562,ZNF384,TF ChIP-seq,pos,powered,4,29,0.13793103448275862,45,373,0.12064343163538874,1.1662222222222223,0.34945457959445,0.7680375516014819,1.0
K562,ZNF354C,TF ChIP-seq,pos,powered,0,29,0.0,4,373,0.010723860589812333,0.0,0.4768625033419974,1.0,1.0
K562,ZNF511,TF ChIP-seq,pos,powered,2,29,0.06896551724137931,20,373,0.05361930294906166,1.3074074074074074,0.6485827815540179,0.666768126437791,1.0
K562,ZNF354B,TF ChIP-seq,pos,powered,0,29,0.0,3,373,0.00804289544235925,0.0,0.8433317608863885,1.0,1.0
K562,ZNF324,TF ChIP-seq,pos,powered,1,29,0.034482758620689655,8,373,0.021447721179624665,1.6294642857142858,1.1783372412585125,0.4938535334211557,1.0
K562,ZNF319,TF ChIP-seq,pos,powered,2,29,0.06896551724137931,10,373,0.02680965147453083,2.688888888888889,1.6540625125035369,0.21170786777012415,1.0
K562,ZNF318,TF ChIP-seq,pos,powered,4,29,0.13793103448275862,27,373,0.07238605898123325,2.0503703703703704,1.152851488083371,0.26420504017888924,1.0
K562,ZNF317,TF ChIP-seq,pos,powered,2,29,0.06896551724137931,19,373,0.05093833780160858,1.3801169590643274,0.7248079797399706,0.6566844939001761,1.0
K562,ZNF316,TF ChIP-seq,pos,powered,6,29,0.20689655172413793,58,373,0.1554959785522788,1.416791604197901,0.5769823418625993,0.43502407861076975,1.0
K562,ZNF311,TF ChIP-seq,pos,powered,1,29,0.034482758620689655,21,373,0.05630026809651475,0.5986394557823129,-0.21271282085952756,1.0,1.0
K562,ZNF3,TF ChIP-seq,pos,powered,0,29,0.0,3,373,0.00804289544235925,0.0,0.8433317608863885,1.0,1.0
K562,ZNF282,TF ChIP-seq,pos,powered,3,29,0.10344827586206896,37,373,0.09919571045576407,1.0478170478170479,0.24507847160884103,1.0,1.0
K562,ZNF281,TF ChIP-seq,pos,powered,5,29,0.1724137931034483,99,373,0.26541554959785524,0.5765993265993266,-0.6912405070163612,0.3786462681578575,1.0
K562,ZNF280A,TF ChIP-seq,pos,powered,0,29,0.0,2,373,0.005361930294906166,0.0,1.3326472562893927,1.0,1.0
K562,ZNF263,TF ChIP-seq,pos,powered,3,29,0.10344827586206896,55,373,0.14745308310991956,0.6671328671328671,-0.39983183659940075,0.7831124161965132,1.0
K562,ZNF347,TF ChIP-seq,pos,powered,0,29,0.0,1,373,0.002680965147453083,0.0,2.0734910652665266,1.0,1.0
K562,ZNF512,TF ChIP-seq,pos,powered,1,29,0.034482758620689655,15,373,0.040214477211796246,0.8523809523809524,0.2837054848714441,1.0,1.0
K562,ZNF518B,TF ChIP-seq,pos,powered,1,29,0.034482758620689655,2,373,0.005361930294906166,6.625,2.9673627922076484,0.20164644359251122,1.0
K562,ZNF551,TF ChIP-seq,pos,powered,0,29,0.0,3,373,0.00804289544235925,0.0,0.8433317608863885,1.0,1.0
K562,ZSCAN29,TF ChIP-seq,pos,powered,0,29,0.0,15,373,0.040214477211796246,0.0,-1.3510100510468117,0.6139972137771575,1.0
K562,ZNF830,TF ChIP-seq,pos,powered,1,29,0.034482758620689655,15,373,0.040214477211796246,0.8523809523809524,0.2837054848714441,1.0,1.0
K562,ZNF83,TF ChIP-seq,pos,powered,2,29,0.06896551724137931,32,373,0.08579088471849866,0.7893518518518519,-0.06605766337566125,1.0,1.0
K562,ZNF79,TF ChIP-seq,pos,powered,0,29,0.0,10,373,0.02680965147453083,0.0,-0.7691489182210072,1.0,1.0
K562,ZNF785,TF ChIP-seq,pos,powered,0,29,0.0,2,373,0.005361930294906166,0.0,1.3326472562893927,1.0,1.0
K562,ZNF780A,TF ChIP-seq,pos,powered,0,29,0.0,4,373,0.010723860589812333,0.0,0.4768625033419974,1.0,1.0
K562,ZNF77,TF ChIP-seq,pos,powered,0,29,0.0,2,373,0.005361930294906166,0.0,1.3326472562893927,1.0,1.0
K562,ZNF766,TF ChIP-seq,pos,powered,3,29,0.10344827586206896,52,373,0.13941018766756033,0.7122781065088757,-0.30613612284377034,0.7816613736563428,1.0
K562,ZNF764,TF ChIP-seq,pos,powered,0,29,0.0,4,373,0.010723860589812333,0.0,0.4768625033419974,1.0,1.0
K562,ZNF76,TF ChIP-seq,pos,powered,1,29,0.034482758620689655,23,373,0.06166219839142091,0.5434782608695652,-0.34924573111059964,1.0,1.0
K562,ZNF75A,TF ChIP-seq,pos,powered,1,29,0.034482758620689655,8,373,0.021447721179624665,1.6294642857142858,1.1783372412585125,0.4938535334211557,1.0
K562,ZNF740,TF ChIP-seq,pos,powered,0,29,0.0,19,373,0.05093833780160858,0.0,-1.6984034509845733,0.3823935421856215,1.0
K562,ZNF707,TF ChIP-seq,pos,powered,0,29,0.0,9,373,0.024128686327077747,0.0,-0.6207955584784897,1.0,1.0
K562,ZNF699,TF ChIP-seq,pos,powered,0,29,0.0,4,373,0.010723860589812333,0.0,0.4768625033419974,1.0,1.0
K562,ZNF696,TF ChIP-seq,pos,powered,0,29,0.0,1,373,0.002680965147453083,0.0,2.0734910652665266,1.0,1.0
K562,ZNF695,TF ChIP-seq,pos,powered,0,29,0.0,9,373,0.024128686327077747,0.0,-0.6207955584784897,1.0,1.0
K562,ZNF668,TF ChIP-seq,pos,powered,0,29,0.0,13,373,0.03485254691689008,0.0,-1.1436751022844873,0.6114793049695191,1.0
K562,ZNF644,TF ChIP-seq,pos,powered,2,29,0.06896551724137931,31,373,0.08310991957104558,0.8172043010752689,-0.01675136428932463,1.0,1.0
K562,ZNF639,TF ChIP-seq,pos,powered,1,29,0.034482758620689655,12,373,0.032171581769437,1.0744047619047619,0.6060681337328075,1.0,1.0
K562,ZNF609,TF ChIP-seq,pos,powered,1,29,0.034482758620689655,9,373,0.024128686327077747,1.4444444444444444,1.013919977439766,0.5312027637793909,1.0
K562,ZNF592,TF ChIP-seq,pos,powered,5,29,0.1724137931034483,86,373,0.23056300268096513,0.6952519379844961,-0.422488307282898,0.6454230903454934,1.0
K562,ZNF589,TF ChIP-seq,pos,powered,3,29,0.10344827586206896,50,373,0.13404825737265416,0.7453846153846154,-0.24115511326488234,0.7824438106972098,1.0
K562,ZNF586,TF ChIP-seq,pos,powered,1,29,0.034482758620689655,2,373,0.005361930294906166,6.625,2.9673627922076484,0.20164644359251122,1.0
K562,ZNF584,TF ChIP-seq,pos,powered,2,29,0.06896551724137931,31,373,0.08310991957104558,0.8172043010752689,-0.01675136428932463,1.0,1.0
K562,ZNF583,TF ChIP-seq,pos,powered,0,29,0.0,26,373,0.06970509383378017,0.0,-2.1696943363141705,0.24075810619742044,1.0
K562,ZNF257,TF ChIP-seq,pos,powered,2,29,0.06896551724137931,8,373,0.021447721179624665,3.3796296296296298,1.9668331360648008,0.1577104601970379,1.0
K562,TSC22D4,TF ChIP-seq,pos,powered,0,29,0.0,4,373,0.010723860589812333,0.0,0.4768625033419974,1.0,1.0
K562,ZNF24,TF ChIP-seq,pos,powered,2,29,0.06896551724137931,35,373,0.0938337801608579,0.7153439153439154,-0.20616671456698252,1.0,1.0
K562,ZNF232,TF ChIP-seq,pos,powered,1,29,0.034482758620689655,8,373,0.021447721179624665,1.6294642857142858,1.1783372412585125,0.4938535334211557,1.0
K562,ZC3H8,TF ChIP-seq,pos,powered,1,29,0.034482758620689655,7,373,0.01876675603217158,1.8673469387755102,1.3628512790817078,0.45363915662448034,1.0
K562,ZC3H4,TF ChIP-seq,pos,powered,1,29,0.034482758620689655,8,373,0.021447721179624665,1.6294642857142858,1.1783372412585125,0.4938535334211557,1.0
K562,ZC3H11A,TF ChIP-seq,pos,powered,1,29,0.034482758620689655,8,373,0.021447721179624665,1.6294642857142858,1.1783372412585125,0.4938535334211557,1.0
K562,ZBTB9,TF ChIP-seq,pos,powered,3,29,0.10344827586206896,38,373,0.10187667560321716,1.0172064777327936,0.20281688299968706,1.0,1.0
K562,ZBTB7A,TF ChIP-seq,pos,powered,8,29,0.27586206896551724,78,373,0.20911528150134048,1.4407814407814408,0.5735916578341469,0.4793612339160376,1.0
K562,ZBTB49,TF ChIP-seq,pos,powered,0,29,0.0,2,373,0.005361930294906166,0.0,1.3326472562893927,1.0,1.0
K562,ZBTB43,TF ChIP-seq,pos,powered,1,29,0.034482758620689655,11,373,0.029490616621983913,1.1753246753246753,0.7303477154016985,0.5980820396236408,1.0
K562,ZBTB40,TF ChIP-seq,pos,powered,4,29,0.13793103448275862,40,373,0.10723860589812333,1.332,0.5391926077707772,0.5423825497918405,1.0
K562,ZBTB34,TF ChIP-seq,pos,powered,0,29,0.0,5,373,0.013404825737265416,0.0,0.18344614109593127,1.0,1.0
K562,ZBTB33,TF ChIP-seq,pos,powered,4,29,0.13793103448275862,36,373,0.09651474530831099,1.4977777777777779,0.7064187925289929,0.5139115236554198,1.0
K562,ZBTB2,TF ChIP-seq,pos,powered,5,29,0.1724137931034483,44,373,0.11796246648793565,1.5577651515151516,0.7331229985637431,0.3772654897355216,1.0
K562,ZEB2,TF ChIP-seq,pos,powered,5,29,0.1724137931034483,46,373,0.12332439678284182,1.4809782608695652,0.6609140598388703,0.3940078041932509,1.0
K562,ZBTB17,TF ChIP-seq,pos,powered,5,29,0.1724137931034483,34,373,0.09115281501340483,2.077205882352941,1.1434650819886518,0.18317391603050098,1.0
K562,PREB,TF ChIP-seq,pos,powered,1,29,0.034482758620689655,12,373,0.032171581769437,1.0744047619047619,0.6060681337328075,1.0,1.0
K562,YY1,TF ChIP-seq,pos,powered,6,29,0.20689655172413793,53,373,0.14209115281501342,1.5750615258408531,0.7285644266810489,0.40976632529461393,1.0
K562,YBX3,TF ChIP-seq,pos,powered,0,29,0.0,2,373,0.005361930294906166,0.0,1.3326472562893927,1.0,1.0
K562,YBX1,TF ChIP-seq,pos,powered,0,29,0.0,2,373,0.005361930294906166,0.0,1.3326472562893927,1.0,1.0
K562,XRCC5,TF ChIP-seq,pos,powered,3,29,0.10344827586206896,43,373,0.11528150134048257,0.8855098389982111,0.0049974331533682945,1.0,1.0
K562,XRCC4,TF ChIP-seq,pos,powered,0,29,0.0,1,373,0.002680965147453083,0.0,2.0734910652665266,1.0,1.0
K562,WHSC1,TF ChIP-seq,pos,powered,0,29,0.0,4,373,0.010723860589812333,0.0,0.4768625033419974,1.0,1.0
K562,VEZF1,TF ChIP-seq,pos,powered,9,29,0.3103448275862069,95,373,0.2546916890080429,1.3168421052631578,0.4344801981297848,0.5127181158677898,1.0
K562,USF2,TF ChIP-seq,pos,powered,1,29,0.034482758620689655,10,373,0.02680965147453083,1.2964285714285715,0.8655666176972485,0.5658841919691807,1.0
K562,USF1,TF ChIP-seq,pos,powered,4,29,0.13793103448275862,50,373,0.13404825737265416,1.0336,0.17691007871152958,1.0,1.0
K562,UBTF,TF ChIP-seq,pos,powered,3,29,0.10344827586206896,46,373,0.12332439678284182,0.8202341137123745,-0.10437324718881387,1.0,1.0
K562,ZBTB12,TF ChIP-seq,pos,powered,1,29,0.034482758620689655,28,373,0.07506702412868632,0.44005102040816324,-0.6482756272200686,0.7100566065543833,1.0
K562,ZFP1,TF ChIP-seq,pos,powered,1,29,0.034482758620689655,6,373,0.0160857908847185,2.1845238095238093,1.573233208139049,0.410348270127513,1.0
K562,ZFP36,TF ChIP-seq,pos,powered,3,29,0.10344827586206896,34,373,0.09115281501340483,1.1504524886877827,0.37817777496096777,0.7408092311114116,1.0
K562,ZFP91,TF ChIP-seq,pos,powered,3,29,0.10344827586206896,19,373,0.05093833780160858,2.1497975708502026,1.2636740658716727,0.20538016357066766,1.0
K562,ZNF23,TF ChIP-seq,pos,powered,0,29,0.0,7,373,0.01876675603217158,0.0,-0.2718642568365479,1.0,1.0
K562,ZNF224,TF ChIP-seq,pos,powered,0,29,0.0,3,373,0.00804289544235925,0.0,0.8433317608863885,1.0,1.0
K562,ZNF215,TF ChIP-seq,pos,powered,0,29,0.0,14,373,0.03753351206434316,0.0,-1.2507760840501154,0.6117097898588,1.0
K562,ZNF212,TF ChIP-seq,pos,powered,0,29,0.0,7,373,0.01876675603217158,0.0,-0.2718642568365479,1.0,1.0
K562,ZNF197,TF ChIP-seq,pos,powered,2,29,0.06896551724137931,31,373,0.08310991957104558,0.8172043010752689,-0.01675136428932463,1.0,1.0
K562,ZNF184,TF ChIP-seq,pos,powered,2,29,0.06896551724137931,11,373,0.029490616621983913,2.4377104377104377,1.5188436102079865,0.239447551903197,1.0
K562,ZNF175,TF ChIP-seq,pos,powered,1,29,0.034482758620689655,47,373,0.1260053619302949,0.24772036474164133,-1.4668439402281026,0.23052951467072957,1.0
K562,ZNF165,TF ChIP-seq,pos,powered,2,29,0.06896551724137931,11,373,0.029490616621983913,2.4377104377104377,1.5188436102079865,0.239447551903197,1.0
K562,ZNF148,TF ChIP-seq,pos,powered,4,29,0.13793103448275862,56,373,0.15013404825737264,0.9057142857142857,-0.012066521284842735,1.0,1.0
K562,ZNF146,TF ChIP-seq,pos,powered,0,29,0.0,1,373,0.002680965147453083,0.0,2.0734910652665266,1.0,1.0
K562,ZNF143,TF ChIP-seq,pos,powered,0,29,0.0,14,373,0.03753351206434316,0.0,-1.2507760840501154,0.6117097898588,1.0
K562,ZNF140,TF ChIP-seq,pos,powered,0,29,0.0,1,373,0.002680965147453083,0.0,2.0734910652665266,1.0,1.0
